transaction_id,customer_id,transaction_timestamp,merchant_id,merchant_name,product_category,product_name,amount,fee_amount,cashback_amount,loyalty_points,payment_method,transaction_status,device_type,location_type,currency,updated_at
TXN_20251202_044861,USER_0576,2025-12-02 18:25:14,MERCH_0174,Merchant_0173,Travel,Resort Package,5410.83,98.09,132.83,471,UPI,Successful,Android,Suburban,INR,2025-12-02 18:25:14
TXN_20251202_044862,USER_0628,2025-12-02 22:07:05,MERCH_0348,Merchant_0347,Bills,Mobile Recharge,493.86,14.5,15.36,40,UPI,Successful,Android,Urban,INR,2025-12-02 22:07:05
TXN_20251202_044863,USER_0592,2025-12-02 06:56:55,MERCH_0067,Merchant_0066,Entertainment,IPL Match Ticket,2162.14,40.21,53.28,136,UPI,Successful,Android,Urban,INR,2025-12-02 06:56:55
TXN_20251202_044864,USER_0295,2025-12-02 11:32:36,MERCH_0035,Merchant_0034,Education,Tuition Fee,2561.65,71.68,0.0,0,UPI,Failed,iOS,Urban,INR,2025-12-02 11:32:36
TXN_20251202_044865,USER_0662,2025-12-02 04:01:53,MERCH_0031,TravelMate,Education,E-Learning Subscription,30835.19,563.36,940.26,1551,Credit Card,Successful,Android,Suburban,INR,2025-12-02 04:01:53
TXN_20251202_044866,USER_0959,2025-12-02 13:24:11,MERCH_0076,Merchant_0075,Entertainment,Concert Pass,1315.72,31.4,21.91,112,UPI,Successful,iOS,Suburban,INR,2025-12-02 13:24:11
TXN_20251202_044867,USER_0638,2025-12-02 14:49:32,MERCH_0039,Merchant_0038,Others,Plants,887.79,26.6,15.04,46,UPI,Successful,Android,Urban,INR,2025-12-02 14:49:32
TXN_20251202_044868,USER_0005,2025-12-02 07:31:30,MERCH_0457,Merchant_0456,Bills,Mobile Recharge,2568.13,76.71,78.46,147,UPI,Successful,Android,Urban,INR,2025-12-02 07:31:30
TXN_20251202_044869,USER_0594,2025-12-02 16:13:47,MERCH_0452,Merchant_0451,Others,Sports Equipment,717.12,15.42,34.26,45,Debit Card,Successful,Android,Urban,INR,2025-12-02 16:13:47
TXN_20251202_044870,USER_0560,2025-12-02 23:46:52,MERCH_0028,FashionHub,Health,Protein Powder 1kg,2723.24,42.33,52.52,225,Wallet Balance,Successful,Android,Urban,INR,2025-12-02 23:46:52
TXN_20251202_044871,USER_0170,2025-12-02 00:14:27,MERCH_0325,Merchant_0324,Electronics,iPhone 15,1713.87,50.67,56.97,146,UPI,Successful,Web,Urban,INR,2025-12-02 00:14:27
TXN_20251202_044872,USER_0847,2025-12-02 13:26:38,MERCH_0168,Merchant_0167,Entertainment,IPL Match Ticket,850.8,19.8,42.39,64,UPI,Successful,Android,Suburban,INR,2025-12-02 13:26:38
TXN_20251202_044873,USER_0668,2025-12-02 09:01:37,MERCH_0243,Merchant_0242,Groceries,Eggs Dozen,2964.26,68.01,51.83,198,UPI,Successful,Android,Urban,INR,2025-12-02 09:01:37
TXN_20251202_044874,USER_0106,2025-12-02 20:46:06,MERCH_0098,Merchant_0097,Groceries,Cooking Oil 5L,2014.89,41.61,88.46,101,Credit Card,Successful,Android,Suburban,INR,2025-12-02 20:46:06
TXN_20251202_044875,USER_0936,2025-12-02 01:32:58,MERCH_0171,Merchant_0170,Health,Medical Checkup,3867.33,92.87,136.08,256,UPI,Successful,Web,Urban,INR,2025-12-02 01:32:58
TXN_20251202_044876,USER_0321,2025-12-02 19:57:31,MERCH_0469,Merchant_0468,Groceries,Cooking Oil 5L,9437.57,240.1,0.0,0,UPI,Pending,Android,Urban,INR,2025-12-02 19:57:31
TXN_20251202_044877,USER_0321,2025-12-02 20:18:28,MERCH_0167,Merchant_0166,Electronics,OnePlus 11,1094.83,31.66,5.35,109,UPI,Successful,Web,Urban,INR,2025-12-02 20:18:28
TXN_20251202_044878,USER_0881,2025-12-02 11:27:45,MERCH_0183,Merchant_0182,Entertainment,YouTube Premium,1198.1,26.15,59.35,81,UPI,Successful,iOS,Urban,INR,2025-12-02 11:27:45
TXN_20251202_044879,USER_0214,2025-12-02 06:11:44,MERCH_0103,Merchant_0102,Electronics,OnePlus 11,470.76,11.22,20.5,25,UPI,Successful,Android,Urban,INR,2025-12-02 06:11:44
TXN_20251202_044880,USER_0554,2025-12-02 12:42:02,MERCH_0436,Merchant_0435,Education,Workshop Pass,3044.31,65.04,127.82,239,Wallet Balance,Successful,iOS,Urban,INR,2025-12-02 12:42:02
TXN_20251202_044881,USER_0369,2025-12-02 04:11:27,MERCH_0359,Merchant_0358,Travel,Resort Package,948.85,26.9,9.24,59,UPI,Successful,Android,Urban,INR,2025-12-02 04:11:27
TXN_20251202_044882,USER_0879,2025-12-02 09:11:02,MERCH_0114,Merchant_0113,Food,Pizza Large,2554.29,41.75,63.32,176,UPI,Successful,Android,Rural,INR,2025-12-02 09:11:02
TXN_20251202_044883,USER_0749,2025-12-02 10:54:20,MERCH_0332,Merchant_0331,Others,Gift Card,5799.19,137.51,216.48,558,Credit Card,Successful,Android,Suburban,INR,2025-12-02 10:54:20
TXN_20251202_044884,USER_0581,2025-12-02 19:06:36,MERCH_0187,Merchant_0186,Health,Medicine Pack,911.96,24.08,19.61,47,UPI,Successful,Android,Urban,INR,2025-12-02 19:06:36
TXN_20251202_044885,USER_0641,2025-12-02 18:32:00,MERCH_0489,Merchant_0488,Travel,Hotel 1 Night,1125.2,24.53,29.33,81,Wallet Balance,Successful,Android,Suburban,INR,2025-12-02 18:32:00
TXN_20251202_044886,USER_0848,2025-12-02 19:43:37,MERCH_0444,Merchant_0443,Health,Gym Membership,4986.62,87.29,243.02,385,UPI,Successful,Android,Rural,INR,2025-12-02 19:43:37
TXN_20251202_044887,USER_0366,2025-12-02 14:40:59,MERCH_0198,Merchant_0197,Bills,Gas Cylinder,3668.08,69.7,161.19,232,Debit Card,Successful,Web,Suburban,INR,2025-12-02 14:40:59
TXN_20251202_044888,USER_0435,2025-12-02 21:29:49,MERCH_0063,Merchant_0062,Fashion,Zara Dress,3299.36,71.24,112.38,214,Wallet Balance,Successful,Web,Urban,INR,2025-12-02 21:29:49
TXN_20251202_044889,USER_0015,2025-12-02 16:05:41,MERCH_0160,Merchant_0159,Food,Ice Cream Tub,1222.45,36.29,55.1,106,Credit Card,Successful,Android,Urban,INR,2025-12-02 16:05:41
TXN_20251202_044890,USER_0607,2025-12-02 13:44:03,MERCH_0468,Merchant_0467,Entertainment,Gaming Console,430.06,9.19,1.46,26,Credit Card,Successful,Web,Urban,INR,2025-12-02 13:44:03
TXN_20251202_044891,USER_0293,2025-12-02 20:12:37,MERCH_0402,Merchant_0401,Groceries,Cooking Oil 5L,887.28,17.9,8.19,83,UPI,Successful,Android,Urban,INR,2025-12-02 20:12:37
TXN_20251202_044892,USER_0853,2025-12-02 16:59:13,MERCH_0085,Merchant_0084,Health,Doctor Consultation,658.87,15.07,28.39,35,UPI,Successful,Web,Urban,INR,2025-12-02 16:59:13
TXN_20251202_044893,USER_0374,2025-12-02 16:48:48,MERCH_0322,Merchant_0321,Groceries,Wheat Flour 10kg,3234.23,60.25,58.02,205,Wallet Balance,Successful,iOS,Urban,INR,2025-12-02 16:48:48
TXN_20251202_044894,USER_0250,2025-12-02 21:01:45,MERCH_0232,Merchant_0231,Others,Home Decor Item,2403.12,47.5,67.11,169,Debit Card,Successful,Android,Urban,INR,2025-12-02 21:01:45
TXN_20251202_044895,USER_0296,2025-12-02 20:53:25,MERCH_0297,Merchant_0296,Entertainment,Gaming Console,993.65,15.35,2.34,60,UPI,Successful,Android,Suburban,INR,2025-12-02 20:53:25
TXN_20251202_044896,USER_0923,2025-12-02 23:55:00,MERCH_0426,Merchant_0425,Electronics,Sony WH-1000XM5,1178.65,22.03,36.07,71,UPI,Successful,Android,Rural,INR,2025-12-02 23:55:00
TXN_20251202_044897,USER_0447,2025-12-02 10:10:19,MERCH_0058,Merchant_0057,Others,Donation,2909.25,69.58,82.52,231,Credit Card,Successful,Android,Rural,INR,2025-12-02 10:10:19
TXN_20251202_044898,USER_0323,2025-12-02 19:10:02,MERCH_0211,Merchant_0210,Entertainment,Spotify Premium,1313.79,26.97,49.46,102,UPI,Successful,Android,Urban,INR,2025-12-02 19:10:02
TXN_20251202_044899,USER_0673,2025-12-02 10:50:25,MERCH_0193,Merchant_0192,Travel,Flight Delhi-Mumbai,1011.16,25.02,0.31,86,Credit Card,Successful,Web,Urban,INR,2025-12-02 10:50:25
TXN_20251202_044900,USER_0785,2025-12-02 22:50:44,MERCH_0038,Merchant_0037,Entertainment,Game CD,13076.75,294.2,0.0,0,Debit Card,Failed,Android,Urban,INR,2025-12-02 22:50:44
TXN_20251202_044901,USER_0958,2025-12-02 01:56:09,MERCH_0007,Swiggy,Fashion,Adidas Ultraboost,1043.54,30.16,49.14,59,UPI,Successful,iOS,Suburban,INR,2025-12-02 01:56:09
TXN_20251202_044902,USER_0120,2025-12-02 11:00:40,MERCH_0202,Merchant_0201,Health,Yoga Mat,3528.54,104.49,116.1,198,UPI,Successful,iOS,Urban,INR,2025-12-02 11:00:40
TXN_20251202_044903,USER_0345,2025-12-02 09:52:04,MERCH_0229,Merchant_0228,Others,Sports Equipment,2677.33,55.54,113.46,172,UPI,Successful,Android,Urban,INR,2025-12-02 09:52:04
TXN_20251202_044904,USER_0995,2025-12-02 02:51:34,MERCH_0280,Merchant_0279,Bills,Electricity Bill,394.15,6.13,10.58,22,UPI,Successful,Android,Urban,INR,2025-12-02 02:51:34
TXN_20251202_044905,USER_0945,2025-12-02 17:38:37,MERCH_0137,Merchant_0136,Education,Workshop Pass,916.91,17.97,37.3,83,UPI,Successful,Android,Suburban,INR,2025-12-02 17:38:37
TXN_20251202_044906,USER_0682,2025-12-02 09:40:55,MERCH_0137,Merchant_0136,Travel,Flight Delhi-Mumbai,4101.56,91.17,51.4,376,UPI,Successful,Android,Urban,INR,2025-12-02 09:40:55
TXN_20251202_044907,USER_0836,2025-12-02 07:31:37,MERCH_0455,Merchant_0454,Travel,Resort Package,1585.28,34.07,19.25,106,UPI,Successful,Web,Urban,INR,2025-12-02 07:31:37
TXN_20251202_044908,USER_0280,2025-12-02 07:58:20,MERCH_0112,Merchant_0111,Electronics,Dell XPS 13,417.82,6.73,18.43,22,UPI,Successful,Android,Urban,INR,2025-12-02 07:58:20
TXN_20251202_044909,USER_0723,2025-12-02 09:07:30,MERCH_0414,Merchant_0413,Bills,Gas Cylinder,2682.46,78.91,46.89,187,UPI,Successful,Web,Urban,INR,2025-12-02 09:07:30
TXN_20251202_044910,USER_0542,2025-12-02 15:06:04,MERCH_0184,Merchant_0183,Travel,Hotel 1 Night,1009.99,17.62,26.7,57,UPI,Successful,iOS,Urban,INR,2025-12-02 15:06:04
TXN_20251202_044911,USER_0331,2025-12-02 13:36:36,MERCH_0421,Merchant_0420,Travel,Bus Ticket Volvo,2795.85,49.84,125.57,206,Wallet Balance,Successful,Android,Urban,INR,2025-12-02 13:36:36
TXN_20251202_044912,USER_0459,2025-12-02 09:40:53,MERCH_0416,Merchant_0415,Electronics,MacBook Air M2,26576.29,588.55,495.33,1552,Wallet Balance,Successful,Web,Urban,INR,2025-12-02 09:40:53
TXN_20251202_044913,USER_0263,2025-12-02 09:40:32,MERCH_0414,Merchant_0413,Health,Vitamin Supplements,2650.33,72.8,42.64,201,Bank Transfer,Successful,Android,Urban,INR,2025-12-02 09:40:32
TXN_20251202_044914,USER_0748,2025-12-02 16:44:07,MERCH_0436,Merchant_0435,Groceries,Tea Powder 1kg,3334.82,79.3,39.67,173,UPI,Successful,Android,Urban,INR,2025-12-02 16:44:07
TXN_20251202_044915,USER_0156,2025-12-02 13:59:31,MERCH_0278,Merchant_0277,Others,Donation,1402.49,28.0,19.7,108,Debit Card,Successful,iOS,Urban,INR,2025-12-02 13:59:31
TXN_20251202_044916,USER_0256,2025-12-02 07:13:21,MERCH_0003,Meesho,Others,Home Decor Item,590.17,10.2,2.48,51,UPI,Successful,iOS,Urban,INR,2025-12-02 07:13:21
TXN_20251202_044917,USER_0500,2025-12-02 06:10:28,MERCH_0349,Merchant_0348,Groceries,Cooking Oil 5L,5033.77,122.98,151.71,369,UPI,Successful,Android,Suburban,INR,2025-12-02 06:10:28
TXN_20251202_044918,USER_0978,2025-12-02 07:26:15,MERCH_0311,Merchant_0310,Entertainment,Book Novel,986.5,22.59,5.45,49,Debit Card,Successful,Android,Urban,INR,2025-12-02 07:26:15
TXN_20251202_044919,USER_0502,2025-12-02 22:28:45,MERCH_0396,Merchant_0395,Groceries,Vegetables Basket,1437.73,43.08,57.63,109,Wallet Balance,Successful,Android,Urban,INR,2025-12-02 22:28:45
TXN_20251202_044920,USER_0438,2025-12-02 06:23:24,MERCH_0439,Merchant_0438,Entertainment,Concert Pass,10866.89,294.64,111.03,928,UPI,Successful,Web,Urban,INR,2025-12-02 06:23:24
TXN_20251202_044921,USER_0495,2025-12-02 18:48:26,MERCH_0073,Merchant_0072,Others,Toys Pack,1289.86,32.89,44.33,82,Credit Card,Successful,iOS,Urban,INR,2025-12-02 18:48:26
TXN_20251202_044922,USER_0566,2025-12-02 14:11:45,MERCH_0230,Merchant_0229,Education,Study Lamp,6095.63,158.53,239.55,349,UPI,Successful,Android,Urban,INR,2025-12-02 14:11:45
TXN_20251202_044923,USER_0843,2025-12-02 02:51:49,MERCH_0026,QuickMart,Electronics,Boat Airdopes,2663.72,68.08,107.52,153,UPI,Successful,Android,Suburban,INR,2025-12-02 02:51:49
TXN_20251202_044924,USER_0804,2025-12-02 03:36:35,MERCH_0275,Merchant_0274,Education,Online Course Fee,1039.93,21.6,24.32,63,UPI,Successful,iOS,Urban,INR,2025-12-02 03:36:35
TXN_20251202_044925,USER_0292,2025-12-02 05:16:48,MERCH_0164,Merchant_0163,Groceries,Tea Powder 1kg,2543.78,39.81,15.5,166,Debit Card,Successful,Web,Urban,INR,2025-12-02 05:16:48
TXN_20251202_044926,USER_0282,2025-12-02 05:00:30,MERCH_0114,Merchant_0113,Education,Certification Exam,883.22,17.75,36.88,83,UPI,Successful,Android,Suburban,INR,2025-12-02 05:00:30
TXN_20251202_044927,USER_0710,2025-12-02 22:24:50,MERCH_0131,Merchant_0130,Travel,Resort Package,4468.13,113.93,122.51,244,UPI,Successful,iOS,Rural,INR,2025-12-02 22:24:50
TXN_20251202_044928,USER_0887,2025-12-02 08:26:19,MERCH_0142,Merchant_0141,Groceries,Tea Powder 1kg,6292.37,118.86,189.08,443,Credit Card,Successful,Android,Urban,INR,2025-12-02 08:26:19
TXN_20251202_044929,USER_0602,2025-12-02 06:17:31,MERCH_0388,Merchant_0387,Education,E-Learning Subscription,1898.86,47.06,63.74,171,UPI,Successful,Android,Urban,INR,2025-12-02 06:17:31
TXN_20251202_044930,USER_0878,2025-12-02 15:56:12,MERCH_0050,Merchant_0049,Fashion,H&M T-Shirt,6922.11,159.94,112.76,563,UPI,Successful,Android,Suburban,INR,2025-12-02 15:56:12
TXN_20251202_044931,USER_0486,2025-12-02 04:33:27,MERCH_0009,Dunzo,Health,Protein Powder 1kg,2121.91,36.41,18.38,207,Debit Card,Successful,Android,Urban,INR,2025-12-02 04:33:27
TXN_20251202_044932,USER_0088,2025-12-02 06:34:32,MERCH_0363,Merchant_0362,Electronics,Boat Airdopes,4512.08,116.04,24.74,266,UPI,Successful,iOS,Urban,INR,2025-12-02 06:34:32
TXN_20251202_044933,USER_0847,2025-12-02 12:45:51,MERCH_0002,Flipkart,Bills,Loan EMI,34585.74,856.88,902.37,2091,UPI,Successful,iOS,Suburban,INR,2025-12-02 12:45:51
TXN_20251202_044934,USER_0717,2025-12-02 11:39:04,MERCH_0481,Merchant_0480,Fashion,Fastrack Watch,21485.12,396.55,347.03,1401,UPI,Successful,Android,Urban,INR,2025-12-02 11:39:04
TXN_20251202_044935,USER_0944,2025-12-02 06:47:34,MERCH_0063,Merchant_0062,Food,Pizza Large,1506.35,25.74,19.66,145,UPI,Successful,Android,Urban,INR,2025-12-02 06:47:34
TXN_20251202_044936,USER_0126,2025-12-02 10:31:56,MERCH_0297,Merchant_0296,Bills,Credit Card Payment,2424.8,58.54,15.5,134,UPI,Successful,iOS,Suburban,INR,2025-12-02 10:31:56
TXN_20251202_044937,USER_0349,2025-12-02 20:36:41,MERCH_0187,Merchant_0186,Electronics,"Samsung 55"" TV",630.2,16.81,11.9,35,UPI,Successful,Android,Suburban,INR,2025-12-02 20:36:41
TXN_20251202_044938,USER_0310,2025-12-02 01:24:17,MERCH_0044,Merchant_0043,Food,Pizza Large,4018.43,89.29,48.75,316,Credit Card,Successful,iOS,Rural,INR,2025-12-02 01:24:17
TXN_20251202_044939,USER_0218,2025-12-02 12:47:59,MERCH_0420,Merchant_0419,Travel,Car Rental Daily,2668.35,72.6,119.59,183,UPI,Successful,Android,Suburban,INR,2025-12-02 12:47:59
TXN_20251202_044940,USER_0049,2025-12-02 05:31:43,MERCH_0372,Merchant_0371,Education,School Fee Payment,833.79,18.5,19.72,43,Debit Card,Successful,iOS,Urban,INR,2025-12-02 05:31:43
TXN_20251202_044941,USER_0845,2025-12-02 07:04:42,MERCH_0436,Merchant_0435,Fashion,H&M T-Shirt,5924.48,133.35,58.04,438,Wallet Balance,Successful,iOS,Urban,INR,2025-12-02 07:04:42
TXN_20251202_044942,USER_0642,2025-12-02 03:01:45,MERCH_0463,Merchant_0462,Fashion,Ray-Ban Sunglasses,1386.3,27.92,27.37,130,Wallet Balance,Successful,Android,Rural,INR,2025-12-02 03:01:45
TXN_20251202_044943,USER_0345,2025-12-02 09:52:07,MERCH_0298,Merchant_0297,Travel,Resort Package,1073.94,19.36,30.5,63,Debit Card,Successful,Android,Urban,INR,2025-12-02 09:52:07
TXN_20251202_044944,USER_0912,2025-12-02 14:52:04,MERCH_0394,Merchant_0393,Entertainment,Gaming Console,2695.92,53.22,55.1,257,Credit Card,Successful,Android,Urban,INR,2025-12-02 14:52:04
TXN_20251202_044945,USER_0307,2025-12-02 02:30:18,MERCH_0299,Merchant_0298,Entertainment,IPL Match Ticket,1135.61,31.11,22.12,70,Credit Card,Successful,iOS,Suburban,INR,2025-12-02 02:30:18
TXN_20251202_044946,USER_0694,2025-12-02 18:02:36,MERCH_0027,TechWorld,Health,Gym Membership,1751.66,42.13,81.96,156,UPI,Successful,Android,Suburban,INR,2025-12-02 18:02:36
TXN_20251202_044947,USER_0030,2025-12-02 15:12:06,MERCH_0230,Merchant_0229,Food,Burger Combo,10365.63,179.83,17.07,648,UPI,Successful,Android,Suburban,INR,2025-12-02 15:12:06
TXN_20251202_044948,USER_0048,2025-12-02 23:04:37,MERCH_0028,FashionHub,Groceries,Wheat Flour 10kg,977.81,19.63,0.0,0,UPI,Failed,Android,Suburban,INR,2025-12-02 23:04:37
TXN_20251202_044949,USER_0407,2025-12-02 02:17:18,MERCH_0309,Merchant_0308,Entertainment,Book Novel,3552.51,101.62,127.09,320,UPI,Successful,Web,Rural,INR,2025-12-02 02:17:18
TXN_20251202_044950,USER_0890,2025-12-02 11:54:53,MERCH_0393,Merchant_0392,Health,Protein Powder 1kg,1008.78,20.41,29.23,57,UPI,Successful,Android,Suburban,INR,2025-12-02 11:54:53
TXN_20251202_044951,USER_0531,2025-12-02 06:28:17,MERCH_0367,Merchant_0366,Bills,Electricity Bill,683.21,17.69,19.1,59,UPI,Successful,iOS,Suburban,INR,2025-12-02 06:28:17
TXN_20251202_044952,USER_0052,2025-12-02 01:43:00,MERCH_0335,Merchant_0334,Electronics,Dell XPS 13,1666.45,48.25,81.75,157,Credit Card,Successful,Android,Urban,INR,2025-12-02 01:43:00
TXN_20251202_044953,USER_0630,2025-12-02 04:45:41,MERCH_0121,Merchant_0120,Bills,Water Bill,26487.46,781.52,216.25,1677,UPI,Successful,Android,Rural,INR,2025-12-02 04:45:41
TXN_20251202_044954,USER_0983,2025-12-02 10:17:01,MERCH_0004,Myntra,Travel,Car Rental Daily,3950.61,111.23,32.22,290,UPI,Successful,iOS,Urban,INR,2025-12-02 10:17:01
TXN_20251202_044955,USER_0545,2025-12-02 18:29:10,MERCH_0314,Merchant_0313,Electronics,OnePlus 11,2869.96,64.73,37.7,157,UPI,Successful,Android,Urban,INR,2025-12-02 18:29:10
TXN_20251202_044956,USER_0605,2025-12-02 07:30:57,MERCH_0465,Merchant_0464,Food,Pizza Large,1070.04,24.26,48.33,67,UPI,Successful,Android,Urban,INR,2025-12-02 07:30:57
TXN_20251202_044957,USER_0159,2025-12-02 08:21:13,MERCH_0427,Merchant_0426,Electronics,Samsung Galaxy S23,1230.8,31.42,0.91,70,UPI,Successful,iOS,Suburban,INR,2025-12-02 08:21:13
TXN_20251202_044958,USER_0872,2025-12-02 05:22:49,MERCH_0111,Merchant_0110,Education,Study Lamp,410.15,7.32,11.19,24,UPI,Successful,iOS,Rural,INR,2025-12-02 05:22:49
TXN_20251202_044959,USER_0506,2025-12-02 12:00:31,MERCH_0218,Merchant_0217,Electronics,Dell XPS 13,10883.86,324.14,223.62,920,Credit Card,Successful,Android,Urban,INR,2025-12-02 12:00:31
TXN_20251202_044960,USER_0784,2025-12-02 18:49:35,MERCH_0203,Merchant_0202,Travel,Metro Card Recharge,2365.89,55.26,44.82,209,Bank Transfer,Successful,Android,Urban,INR,2025-12-02 18:49:35
TXN_20251202_044961,USER_0759,2025-12-02 05:57:40,MERCH_0199,Merchant_0198,Health,Fitness Band,2168.84,52.6,105.18,122,UPI,Successful,Android,Urban,INR,2025-12-02 05:57:40
TXN_20251202_044962,USER_0915,2025-12-02 01:30:58,MERCH_0122,Merchant_0121,Electronics,iPhone 15,2216.86,57.83,42.21,122,UPI,Successful,iOS,Urban,INR,2025-12-02 01:30:58
TXN_20251202_044963,USER_0926,2025-12-02 23:41:20,MERCH_0405,Merchant_0404,Bills,Loan EMI,14620.05,437.32,140.84,1068,UPI,Successful,Android,Urban,INR,2025-12-02 23:41:20
TXN_20251202_044964,USER_0366,2025-12-02 17:24:47,MERCH_0326,Merchant_0325,Food,Burger Combo,2439.38,36.71,67.89,139,UPI,Successful,iOS,Urban,INR,2025-12-02 17:24:47
TXN_20251202_044965,USER_0592,2025-12-02 08:42:49,MERCH_0358,Merchant_0357,Education,School Fee Payment,1491.39,39.11,21.07,102,UPI,Successful,iOS,Urban,INR,2025-12-02 08:42:49
TXN_20251202_044966,USER_0211,2025-12-02 14:35:38,MERCH_0365,Merchant_0364,Food,Paneer Butter Masala,10928.31,264.64,225.13,1001,UPI,Successful,Android,Suburban,INR,2025-12-02 14:35:38
TXN_20251202_044967,USER_0611,2025-12-02 05:21:41,MERCH_0297,Merchant_0296,Groceries,Wheat Flour 10kg,1588.18,25.12,15.52,82,UPI,Successful,Web,Suburban,INR,2025-12-02 05:21:41
TXN_20251202_044968,USER_0631,2025-12-02 10:54:45,MERCH_0410,Merchant_0409,Groceries,Cooking Oil 5L,333.09,9.16,4.67,23,Debit Card,Successful,Android,Rural,INR,2025-12-02 10:54:45
TXN_20251202_044969,USER_0665,2025-12-02 07:52:19,MERCH_0088,Merchant_0087,Electronics,Samsung Galaxy S23,392.68,11.38,2.7,30,UPI,Successful,Android,Urban,INR,2025-12-02 07:52:19
TXN_20251202_044970,USER_0847,2025-12-02 21:47:46,MERCH_0451,Merchant_0450,Others,Kitchenware,1492.62,34.97,53.77,124,UPI,Successful,iOS,Urban,INR,2025-12-02 21:47:46
TXN_20251202_044971,USER_0755,2025-12-02 11:18:28,MERCH_0478,Merchant_0477,Food,Burger Combo,2420.28,46.86,69.31,144,UPI,Successful,Android,Urban,INR,2025-12-02 11:18:28
TXN_20251202_044972,USER_0669,2025-12-02 06:50:40,MERCH_0060,Merchant_0059,Groceries,Sugar 5kg,4113.15,75.52,98.91,254,UPI,Successful,Android,Urban,INR,2025-12-02 06:50:40
TXN_20251202_044973,USER_0252,2025-12-02 16:03:02,MERCH_0090,Merchant_0089,Entertainment,YouTube Premium,721.76,17.27,19.78,43,Debit Card,Successful,Android,Urban,INR,2025-12-02 16:03:02
TXN_20251202_044974,USER_0858,2025-12-02 06:50:06,MERCH_0385,Merchant_0384,Entertainment,Gaming Console,1443.38,40.43,22.24,103,Debit Card,Successful,iOS,Urban,INR,2025-12-02 06:50:06
TXN_20251202_044975,USER_0102,2025-12-02 10:13:15,MERCH_0202,Merchant_0201,Education,Certification Exam,804.6,19.13,16.88,40,UPI,Successful,Android,Urban,INR,2025-12-02 10:13:15
TXN_20251202_044976,USER_0363,2025-12-02 23:33:54,MERCH_0281,Merchant_0280,Groceries,Eggs Dozen,5506.66,112.31,192.94,342,Debit Card,Successful,Web,Rural,INR,2025-12-02 23:33:54
TXN_20251202_044977,USER_0364,2025-12-02 20:00:56,MERCH_0105,Merchant_0104,Education,Online Course Fee,6518.63,133.8,267.67,450,UPI,Successful,Android,Urban,INR,2025-12-02 20:00:56
TXN_20251202_044978,USER_0287,2025-12-02 19:43:32,MERCH_0167,Merchant_0166,Entertainment,IPL Match Ticket,12813.6,235.89,636.37,1091,UPI,Successful,Web,Urban,INR,2025-12-02 19:43:32
TXN_20251202_044979,USER_0695,2025-12-02 00:33:01,MERCH_0013,Goibibo,Entertainment,Movie Ticket 2,2569.68,51.43,109.03,198,Wallet Balance,Successful,Android,Urban,INR,2025-12-02 00:33:01
TXN_20251202_044980,USER_0887,2025-12-02 11:14:26,MERCH_0200,Merchant_0199,Others,Sports Equipment,11676.06,299.43,59.86,1014,Credit Card,Successful,Android,Urban,INR,2025-12-02 11:14:26
