transaction_id,customer_id,transaction_timestamp,merchant_id,merchant_name,product_category,product_name,amount,fee_amount,cashback_amount,loyalty_points,payment_method,transaction_status,device_type,location_type,currency,updated_at
TXN_20251129_000034,USER_0308,2025-11-29 09:42:26,MERCH_0260,Merchant_0259,Entertainment,Gaming Console,627.84,15.98,6.02,37,UPI,Successful,iOS,Urban,INR,2025-11-29 09:42:26
TXN_20251129_000035,USER_0583,2025-11-29 12:35:53,MERCH_0155,Merchant_0154,Electronics,Dell XPS 13,4115.62,79.45,119.35,248,UPI,Successful,Android,Urban,INR,2025-11-29 12:35:53
TXN_20251129_000036,USER_0485,2025-11-29 23:10:42,MERCH_0407,Merchant_0406,Fashion,Zara Dress,533.34,12.12,8.94,29,Debit Card,Successful,iOS,Urban,INR,2025-11-29 23:10:42
TXN_20251129_000037,USER_0204,2025-11-29 00:02:15,MERCH_0076,Merchant_0075,Education,Textbook Set,2228.01,48.64,64.13,129,UPI,Successful,Android,Urban,INR,2025-11-29 00:02:15
TXN_20251129_000038,USER_0705,2025-11-29 03:49:27,MERCH_0003,Meesho,Groceries,Cooking Oil 5L,254.76,6.89,5.92,16,Wallet Balance,Successful,Android,Urban,INR,2025-11-29 03:49:27
TXN_20251129_000039,USER_0476,2025-11-29 16:35:38,MERCH_0342,Merchant_0341,Entertainment,Book Novel,479.05,11.59,12.09,26,UPI,Successful,iOS,Suburban,INR,2025-11-29 16:35:38
TXN_20251129_000040,USER_0487,2025-11-29 08:48:15,MERCH_0231,Merchant_0230,Travel,Metro Card Recharge,2201.43,53.72,8.53,171,UPI,Successful,Android,Urban,INR,2025-11-29 08:48:15
TXN_20251129_000041,USER_0142,2025-11-29 07:24:44,MERCH_0078,Merchant_0077,Food,Masala Dosa,3783.73,60.4,102.65,267,UPI,Successful,Android,Rural,INR,2025-11-29 07:24:44
TXN_20251129_000042,USER_0599,2025-11-29 22:01:54,MERCH_0485,Merchant_0484,Others,Tools Set,2146.02,47.54,32.04,154,Debit Card,Successful,iOS,Urban,INR,2025-11-29 22:01:54
TXN_20251129_000043,USER_0753,2025-11-29 19:57:14,MERCH_0280,Merchant_0279,Education,Tuition Fee,1610.58,30.75,31.31,96,Debit Card,Successful,iOS,Suburban,INR,2025-11-29 19:57:14
TXN_20251129_000044,USER_0942,2025-11-29 19:34:01,MERCH_0066,Merchant_0065,Health,Medicine Pack,1337.95,21.75,57.99,113,UPI,Successful,Android,Urban,INR,2025-11-29 19:34:01
TXN_20251129_000045,USER_0346,2025-11-29 12:17:48,MERCH_0390,Merchant_0389,Health,Yoga Mat,412.19,11.34,15.44,39,Wallet Balance,Successful,Android,Urban,INR,2025-11-29 12:17:48
TXN_20251129_000046,USER_0981,2025-11-29 01:48:01,MERCH_0334,Merchant_0333,Groceries,Sugar 5kg,880.21,24.28,10.5,59,UPI,Successful,Web,Urban,INR,2025-11-29 01:48:01
TXN_20251129_000047,USER_0263,2025-11-29 11:10:38,MERCH_0393,Merchant_0392,Others,Donation,1140.66,30.42,17.74,72,Wallet Balance,Successful,Android,Rural,INR,2025-11-29 11:10:38
TXN_20251129_000048,USER_0385,2025-11-29 22:12:04,MERCH_0204,Merchant_0203,Others,Plants,5203.68,86.01,221.23,325,UPI,Successful,Web,Suburban,INR,2025-11-29 22:12:04
TXN_20251129_000049,USER_0356,2025-11-29 13:42:23,MERCH_0273,Merchant_0272,Fashion,Woodland Shoes,2549.41,38.72,62.49,177,UPI,Successful,iOS,Urban,INR,2025-11-29 13:42:23
TXN_20251129_000050,USER_0157,2025-11-29 05:46:33,MERCH_0223,Merchant_0222,Travel,Metro Card Recharge,310.12,6.81,9.19,23,UPI,Successful,Web,Urban,INR,2025-11-29 05:46:33
TXN_20251129_000051,USER_0462,2025-11-29 14:36:39,MERCH_0125,Merchant_0124,Health,Fitness Band,2500.09,38.58,22.73,206,Debit Card,Successful,Android,Suburban,INR,2025-11-29 14:36:39
TXN_20251129_000052,USER_0719,2025-11-29 08:35:00,MERCH_0451,Merchant_0450,Bills,Mobile Recharge,1230.18,20.03,30.05,69,Credit Card,Successful,iOS,Urban,INR,2025-11-29 08:35:00
TXN_20251129_000053,USER_0812,2025-11-29 02:18:14,MERCH_0009,Dunzo,Health,Gym Membership,918.81,18.0,21.74,60,UPI,Successful,iOS,Urban,INR,2025-11-29 02:18:14
TXN_20251129_000054,USER_0720,2025-11-29 08:19:16,MERCH_0233,Merchant_0232,Groceries,Wheat Flour 10kg,3333.16,86.06,123.81,170,Credit Card,Successful,Android,Suburban,INR,2025-11-29 08:19:16
TXN_20251129_000055,USER_0284,2025-11-29 18:48:33,MERCH_0371,Merchant_0370,Others,Home Decor Item,5069.51,150.6,75.09,372,UPI,Successful,iOS,Urban,INR,2025-11-29 18:48:33
TXN_20251129_000056,USER_0047,2025-11-29 01:35:18,MERCH_0499,Merchant_0498,Food,Ice Cream Tub,4588.37,75.89,65.23,310,UPI,Successful,Web,Urban,INR,2025-11-29 01:35:18
TXN_20251129_000057,USER_0883,2025-11-29 03:52:04,MERCH_0245,Merchant_0244,Health,Medical Checkup,781.16,12.59,2.09,67,UPI,Successful,Android,Rural,INR,2025-11-29 03:52:04
TXN_20251129_000058,USER_0122,2025-11-29 13:38:38,MERCH_0286,Merchant_0285,Others,Plants,1327.15,35.35,60.29,102,UPI,Successful,Android,Urban,INR,2025-11-29 13:38:38
TXN_20251129_000059,USER_0062,2025-11-29 23:06:48,MERCH_0313,Merchant_0312,Groceries,Sugar 5kg,2518.11,47.77,30.2,162,UPI,Successful,Android,Urban,INR,2025-11-29 23:06:48
TXN_20251129_000060,USER_0482,2025-11-29 01:14:18,MERCH_0150,Merchant_0149,Travel,Metro Card Recharge,4796.04,77.06,63.44,267,UPI,Successful,iOS,Urban,INR,2025-11-29 01:14:18
TXN_20251129_000061,USER_0118,2025-11-29 07:41:09,MERCH_0279,Merchant_0278,Travel,Bus Ticket Volvo,1119.71,18.0,17.22,64,UPI,Successful,Android,Urban,INR,2025-11-29 07:41:09
TXN_20251129_000062,USER_0706,2025-11-29 22:25:17,MERCH_0156,Merchant_0155,Bills,Loan EMI,1501.68,32.39,66.78,86,Credit Card,Successful,Android,Urban,INR,2025-11-29 22:25:17
TXN_20251129_000063,USER_0691,2025-11-29 18:37:01,MERCH_0429,Merchant_0428,Travel,Flight Delhi-Mumbai,598.04,15.82,15.52,41,UPI,Successful,Web,Urban,INR,2025-11-29 18:37:01
TXN_20251129_000064,USER_0834,2025-11-29 02:30:22,MERCH_0252,Merchant_0251,Health,Fitness Band,546.64,10.83,4.4,38,UPI,Successful,iOS,Urban,INR,2025-11-29 02:30:22
TXN_20251129_000065,USER_0779,2025-11-29 01:29:05,MERCH_0282,Merchant_0281,Entertainment,Spotify Premium,4074.59,80.88,0.0,0,UPI,Failed,Android,Rural,INR,2025-11-29 01:29:05
TXN_20251129_000066,USER_0674,2025-11-29 17:29:26,MERCH_0446,Merchant_0445,Electronics,MacBook Air M2,7018.05,159.85,174.92,486,UPI,Successful,Android,Urban,INR,2025-11-29 17:29:26
TXN_20251129_000067,USER_0295,2025-11-29 22:31:07,MERCH_0225,Merchant_0224,Electronics,MacBook Air M2,1682.42,43.15,1.15,119,UPI,Successful,iOS,Urban,INR,2025-11-29 22:31:07
TXN_20251129_000068,USER_0970,2025-11-29 20:53:09,MERCH_0061,Merchant_0060,Education,Certification Exam,4932.16,111.63,205.85,249,UPI,Successful,Android,Urban,INR,2025-11-29 20:53:09
TXN_20251129_000069,USER_0944,2025-11-29 16:47:56,MERCH_0307,Merchant_0306,Food,Pizza Large,2595.76,49.69,53.85,134,UPI,Successful,iOS,Urban,INR,2025-11-29 16:47:56
TXN_20251129_000070,USER_0306,2025-11-29 18:37:42,MERCH_0429,Merchant_0428,Education,School Fee Payment,948.5,20.58,15.77,53,UPI,Successful,Web,Suburban,INR,2025-11-29 18:37:42
TXN_20251129_000071,USER_0715,2025-11-29 18:24:14,MERCH_0123,Merchant_0122,Health,Medicine Pack,2595.14,51.31,118.52,187,Bank Transfer,Successful,iOS,Urban,INR,2025-11-29 18:24:14
TXN_20251129_000072,USER_0156,2025-11-29 01:08:32,MERCH_0254,Merchant_0253,Others,Kitchenware,8417.23,236.07,185.31,551,UPI,Successful,iOS,Urban,INR,2025-11-29 01:08:32
TXN_20251129_000073,USER_0671,2025-11-29 04:04:30,MERCH_0497,Merchant_0496,Travel,Resort Package,1744.41,42.47,7.01,131,Credit Card,Successful,Android,Rural,INR,2025-11-29 04:04:30
TXN_20251129_000074,USER_0642,2025-11-29 15:55:34,MERCH_0368,Merchant_0367,Electronics,iPhone 15,8644.2,160.1,124.21,704,UPI,Successful,Web,Suburban,INR,2025-11-29 15:55:34
TXN_20251129_000075,USER_0721,2025-11-29 03:28:10,MERCH_0447,Merchant_0446,Travel,Flight Delhi-Mumbai,131.66,2.07,1.93,9,UPI,Successful,Android,Urban,INR,2025-11-29 03:28:10
TXN_20251129_000076,USER_0812,2025-11-29 05:11:05,MERCH_0093,Merchant_0092,Others,Tools Set,4112.98,99.93,187.72,359,UPI,Successful,Android,Urban,INR,2025-11-29 05:11:05
TXN_20251129_000077,USER_0010,2025-11-29 14:57:18,MERCH_0461,Merchant_0460,Bills,Gas Cylinder,1972.48,31.77,97.41,151,Wallet Balance,Successful,iOS,Urban,INR,2025-11-29 14:57:18
TXN_20251129_000078,USER_0310,2025-11-29 12:54:30,MERCH_0102,Merchant_0101,Fashion,H&M T-Shirt,1340.76,27.78,19.83,78,UPI,Successful,iOS,Urban,INR,2025-11-29 12:54:30
TXN_20251129_000079,USER_0009,2025-11-29 21:49:47,MERCH_0290,Merchant_0289,Electronics,"Samsung 55"" TV",1981.8,54.48,76.87,161,Debit Card,Successful,Android,Urban,INR,2025-11-29 21:49:47
TXN_20251129_000080,USER_0257,2025-11-29 23:49:42,MERCH_0348,Merchant_0347,Food,Pizza Large,247.75,7.07,3.83,17,UPI,Successful,iOS,Urban,INR,2025-11-29 23:49:42
TXN_20251129_000081,USER_0303,2025-11-29 23:26:11,MERCH_0168,Merchant_0167,Groceries,Cooking Oil 5L,1451.46,38.9,26.55,96,UPI,Successful,Android,Rural,INR,2025-11-29 23:26:11
TXN_20251129_000082,USER_0967,2025-11-29 09:47:55,MERCH_0247,Merchant_0246,Entertainment,Concert Pass,2584.05,56.91,97.44,210,Credit Card,Successful,iOS,Urban,INR,2025-11-29 09:47:55
TXN_20251129_000083,USER_0867,2025-11-29 17:23:05,MERCH_0412,Merchant_0411,Health,Medicine Pack,7925.92,150.33,146.07,453,UPI,Successful,Android,Urban,INR,2025-11-29 17:23:05
TXN_20251129_000084,USER_0381,2025-11-29 21:14:30,MERCH_0056,Merchant_0055,Electronics,Sony WH-1000XM5,1076.78,30.93,3.4,59,Wallet Balance,Successful,Android,Urban,INR,2025-11-29 21:14:30
TXN_20251129_000085,USER_0144,2025-11-29 01:19:31,MERCH_0024,Croma,Fashion,Adidas Ultraboost,805.53,14.92,15.65,58,Wallet Balance,Successful,iOS,Urban,INR,2025-11-29 01:19:31
TXN_20251129_000086,USER_0602,2025-11-29 23:09:56,MERCH_0381,Merchant_0380,Health,Vitamin Supplements,1094.71,30.11,51.4,85,Credit Card,Successful,Android,Urban,INR,2025-11-29 23:09:56
TXN_20251129_000087,USER_0242,2025-11-29 11:06:43,MERCH_0438,Merchant_0437,Entertainment,YouTube Premium,4516.09,71.84,218.63,231,Debit Card,Successful,Android,Urban,INR,2025-11-29 11:06:43
TXN_20251129_000088,USER_0655,2025-11-29 00:03:50,MERCH_0306,Merchant_0305,Entertainment,Game CD,2511.79,74.93,25.77,137,UPI,Successful,Android,Suburban,INR,2025-11-29 00:03:50
TXN_20251129_000089,USER_0239,2025-11-29 04:50:57,MERCH_0169,Merchant_0168,Others,Gift Card,1064.48,20.39,0.0,0,Bank Transfer,Failed,Android,Suburban,INR,2025-11-29 04:50:57
TXN_20251129_000090,USER_0113,2025-11-29 00:08:00,MERCH_0339,Merchant_0338,Entertainment,Game CD,3020.77,71.99,40.08,268,UPI,Successful,Android,Urban,INR,2025-11-29 00:08:00
TXN_20251129_000091,USER_0460,2025-11-29 11:32:37,MERCH_0399,Merchant_0398,Fashion,Ray-Ban Sunglasses,1992.36,44.94,4.32,111,Debit Card,Successful,Android,Urban,INR,2025-11-29 11:32:37
TXN_20251129_000092,USER_0988,2025-11-29 01:30:54,MERCH_0016,Redbus,Health,Doctor Consultation,4763.06,120.46,216.65,443,UPI,Successful,iOS,Urban,INR,2025-11-29 01:30:54
TXN_20251129_000093,USER_0282,2025-11-29 20:37:35,MERCH_0320,Merchant_0319,Entertainment,Gaming Console,896.01,26.81,20.33,55,UPI,Successful,iOS,Suburban,INR,2025-11-29 20:37:35
TXN_20251129_000094,USER_0667,2025-11-29 17:46:55,MERCH_0450,Merchant_0449,Groceries,Eggs Dozen,1302.89,28.37,22.08,89,UPI,Successful,Android,Urban,INR,2025-11-29 17:46:55
TXN_20251129_000095,USER_0682,2025-11-29 11:09:43,MERCH_0131,Merchant_0130,Education,Textbook Set,1221.57,20.0,26.38,70,UPI,Successful,Android,Urban,INR,2025-11-29 11:09:43
TXN_20251129_000096,USER_0980,2025-11-29 17:21:42,MERCH_0288,Merchant_0287,Fashion,Fastrack Watch,418.42,8.5,15.7,22,Credit Card,Successful,Web,Urban,INR,2025-11-29 17:21:42
TXN_20251129_000097,USER_0361,2025-11-29 18:32:13,MERCH_0054,Merchant_0053,Food,Ice Cream Tub,2431.15,44.64,102.76,177,Debit Card,Successful,Android,Suburban,INR,2025-11-29 18:32:13
TXN_20251129_000098,USER_0866,2025-11-29 19:39:43,MERCH_0288,Merchant_0287,Bills,Electricity Bill,2347.38,56.65,81.39,228,UPI,Successful,iOS,Rural,INR,2025-11-29 19:39:43
TXN_20251129_000099,USER_0360,2025-11-29 05:55:09,MERCH_0004,Myntra,Others,Tools Set,1817.31,29.16,88.3,166,UPI,Successful,Android,Urban,INR,2025-11-29 05:55:09
TXN_20251129_000100,USER_0162,2025-11-29 09:46:20,MERCH_0190,Merchant_0189,Others,Cosmetics,1429.98,23.27,11.25,88,Credit Card,Successful,Android,Urban,INR,2025-11-29 09:46:20
TXN_20251129_000101,USER_0498,2025-11-29 14:26:17,MERCH_0311,Merchant_0310,Groceries,Wheat Flour 10kg,439.06,8.86,14.89,27,UPI,Successful,Android,Urban,INR,2025-11-29 14:26:17
TXN_20251129_000102,USER_0614,2025-11-29 00:13:19,MERCH_0029,FoodExpress,Groceries,Cooking Oil 5L,1187.2,31.42,7.12,79,UPI,Successful,Android,Urban,INR,2025-11-29 00:13:19
TXN_20251129_000103,USER_0236,2025-11-29 17:53:42,MERCH_0257,Merchant_0256,Entertainment,Concert Pass,1283.42,26.9,27.99,87,UPI,Successful,Android,Urban,INR,2025-11-29 17:53:42
TXN_20251129_000104,USER_0415,2025-11-29 20:26:18,MERCH_0364,Merchant_0363,Fashion,Fastrack Watch,810.56,12.41,32.48,50,Debit Card,Successful,Web,Urban,INR,2025-11-29 20:26:18
TXN_20251129_000105,USER_0865,2025-11-29 07:27:37,MERCH_0055,Merchant_0054,Health,Vitamin Supplements,1538.73,32.22,26.12,115,UPI,Successful,Android,Urban,INR,2025-11-29 07:27:37
TXN_20251129_000106,USER_0523,2025-11-29 11:22:46,MERCH_0100,Merchant_0099,Food,Masala Dosa,2708.23,44.8,23.49,234,Debit Card,Successful,Android,Rural,INR,2025-11-29 11:22:46
TXN_20251129_000107,USER_0644,2025-11-29 14:48:36,MERCH_0253,Merchant_0252,Others,Sports Equipment,11922.54,300.65,383.3,600,UPI,Successful,Web,Urban,INR,2025-11-29 14:48:36
TXN_20251129_000108,USER_0451,2025-11-29 15:28:40,MERCH_0035,Merchant_0034,Travel,Hotel 1 Night,2152.91,51.39,7.99,147,UPI,Successful,Android,Urban,INR,2025-11-29 15:28:40
TXN_20251129_000109,USER_0661,2025-11-29 02:39:38,MERCH_0443,Merchant_0442,Bills,Credit Card Payment,2339.17,51.32,92.61,123,UPI,Successful,iOS,Urban,INR,2025-11-29 02:39:38
TXN_20251129_000110,USER_0330,2025-11-29 15:32:09,MERCH_0310,Merchant_0309,Electronics,"Samsung 55"" TV",1678.33,27.78,28.82,97,UPI,Successful,Android,Urban,INR,2025-11-29 15:32:09
TXN_20251129_000111,USER_0449,2025-11-29 16:33:39,MERCH_0225,Merchant_0224,Food,Paneer Butter Masala,265.4,5.47,5.42,19,UPI,Successful,iOS,Urban,INR,2025-11-29 16:33:39
TXN_20251129_000112,USER_0068,2025-11-29 03:35:43,MERCH_0169,Merchant_0168,Health,Yoga Mat,1760.73,33.07,84.9,109,UPI,Successful,Android,Urban,INR,2025-11-29 03:35:43
TXN_20251129_000113,USER_0939,2025-11-29 09:41:44,MERCH_0180,Merchant_0179,Health,Protein Powder 1kg,1920.29,45.94,29.72,139,Debit Card,Successful,iOS,Urban,INR,2025-11-29 09:41:44
TXN_20251129_000114,USER_0849,2025-11-29 23:43:58,MERCH_0485,Merchant_0484,Bills,Water Bill,21231.52,524.21,384.11,1558,UPI,Successful,Android,Rural,INR,2025-11-29 23:43:58
TXN_20251129_000115,USER_0498,2025-11-29 07:08:09,MERCH_0099,Merchant_0098,Fashion,Zara Dress,1491.65,41.27,57.49,81,Debit Card,Successful,Android,Urban,INR,2025-11-29 07:08:09
TXN_20251129_000116,USER_0785,2025-11-29 04:38:24,MERCH_0317,Merchant_0316,Food,Burger Combo,2444.38,43.3,76.36,128,Credit Card,Successful,Android,Urban,INR,2025-11-29 04:38:24
TXN_20251129_000117,USER_0737,2025-11-29 14:39:18,MERCH_0122,Merchant_0121,Education,Tuition Fee,1746.36,40.18,70.61,118,Debit Card,Successful,Android,Rural,INR,2025-11-29 14:39:18
TXN_20251129_000118,USER_0452,2025-11-29 09:49:24,MERCH_0237,Merchant_0236,Bills,Credit Card Payment,561.9,16.57,22.51,49,UPI,Successful,iOS,Suburban,INR,2025-11-29 09:49:24
TXN_20251129_000119,USER_0568,2025-11-29 03:45:54,MERCH_0479,Merchant_0478,Bills,Water Bill,5669.31,109.28,77.33,297,UPI,Successful,Android,Rural,INR,2025-11-29 03:45:54
TXN_20251129_000120,USER_0228,2025-11-29 14:56:22,MERCH_0419,Merchant_0418,Electronics,Boat Airdopes,3835.03,60.59,45.21,192,UPI,Successful,Android,Rural,INR,2025-11-29 14:56:22
TXN_20251129_000121,USER_0860,2025-11-29 20:21:50,MERCH_0366,Merchant_0365,Food,Burger Combo,3987.95,62.11,94.21,217,Debit Card,Successful,Android,Urban,INR,2025-11-29 20:21:50
TXN_20251129_000122,USER_0928,2025-11-29 00:16:13,MERCH_0041,Merchant_0040,Food,Pasta Carbonara,728.23,12.14,10.97,69,UPI,Successful,iOS,Urban,INR,2025-11-29 00:16:13
TXN_20251129_000123,USER_0114,2025-11-29 15:38:34,MERCH_0429,Merchant_0428,Electronics,MacBook Air M2,7352.49,189.53,0.58,543,UPI,Successful,Android,Urban,INR,2025-11-29 15:38:34
TXN_20251129_000124,USER_0537,2025-11-29 11:04:33,MERCH_0500,Merchant_0499,Bills,Electricity Bill,445.03,9.28,14.14,22,UPI,Successful,Android,Suburban,INR,2025-11-29 11:04:33
TXN_20251129_000125,USER_0354,2025-11-29 23:42:40,MERCH_0124,Merchant_0123,Fashion,Woodland Shoes,3251.45,55.28,55.04,197,Debit Card,Successful,iOS,Rural,INR,2025-11-29 23:42:40
TXN_20251129_000126,USER_0491,2025-11-29 05:51:08,MERCH_0324,Merchant_0323,Fashion,Ray-Ban Sunglasses,16162.61,251.41,639.32,857,UPI,Successful,Android,Urban,INR,2025-11-29 05:51:08
TXN_20251129_000127,USER_0835,2025-11-29 15:16:02,MERCH_0279,Merchant_0278,Groceries,Tea Powder 1kg,671.47,13.67,29.07,50,UPI,Successful,Android,Suburban,INR,2025-11-29 15:16:02
TXN_20251129_000128,USER_0762,2025-11-29 12:21:11,MERCH_0226,Merchant_0225,Education,Study Lamp,1026.29,21.05,13.69,94,UPI,Successful,Android,Rural,INR,2025-11-29 12:21:11
TXN_20251129_000129,USER_0185,2025-11-29 09:20:06,MERCH_0280,Merchant_0279,Fashion,Woodland Shoes,1997.5,49.77,60.19,140,Credit Card,Successful,Android,Urban,INR,2025-11-29 09:20:06
TXN_20251129_000130,USER_0891,2025-11-29 11:39:27,MERCH_0467,Merchant_0466,Travel,Flight Delhi-Mumbai,1092.83,17.62,19.85,60,Credit Card,Successful,Web,Urban,INR,2025-11-29 11:39:27
